,account.username,shopid,mtime,country,rating_normal,rating_bad,rating_good,description,rating_star,item_count,follower_count,response_rate,shop_location
0,bindivietnam_officialstore,4984332,1632548777,VN,1019,291,105609,"Bindivietnam - nhà phân phối chính thức Medimix và Earthi tại Việt Nam. Các sản phẩm chăm sóc sắc đẹp và sức khoẻ của chúng tôi được lấy cảm hứng từ y học cổ truyền Ayurveda, sử dụng những thảo dược tinh khiết, nói không với những chất hoá học gây bào mòn da, và giảm thiểu bao bì nhựa, rác thải ra môi trường.",4.94508,67,186030,100,Hà Nội
0,biooilvietnam,131190752,1632548827,VN,124,35,10168,,4.926185,13,16657,92,TP. Hồ Chí Minh
0,bioessence_vietnam,140591350,1632547866,VN,274,129,31380,"BIO-ESSENCE Thương hiệu chăm sóc da số 1 Singapore với Công nghệ độc quyền Bio Energy Complex giúp tăng cường khả năng hấp thụ dưỡng chất và oxy lên đến 39%, cho da khỏe hơn trông thấy.
Trải nghiệm ngay hôm nay!",4.942122,146,84952,99,TP. Hồ Chí Minh
0,biocosmeticsvn,410861447,1632548719,VN,23,11,3561,"Bio Cosmetics Chính Hãng - MỸ PHẨM SẠCH CHUẨN QUỐC TẾ DÀNH CHO PHỤ NỮ VIỆT

💎Mỹ phẩm sạch Bio Cosmetics không chứa bất kỳ thành phần độc hại thậm chí là những chất chỉ đang bị nghi ngờ, không chứa chất tạo màu hóa học, không gây kích ứng da.
☎Hotline: 1900.1262 / 0908.219.686
📌Căn nhà C6-NV1 KĐT The Manor Central Park, Nguyễn Xiển, Đại Kim, Hoàng Mai, Hà Nội",4.958097,52,35377,98,Hà Nội
0,bioderma_officialstore,233692311,1632548652,VN,656,319,35836,"Bioderma là một trong những hãng dược mỹ phẩm tiên phong đến từ Pháp, thành lập từ những năm 1970, BIODERMA đã đạt được những thành tựu độc đáo khi ứng dụng các thành phần và công nghệ sinh học vào việc chăm sóc và chữa trị các bệnh về da.",4.899705,76,234332,99,TP. Hồ Chí Minh
0,kao.official.store,158660528,1632542154,VN,123,73,12780,"Mua online sản phẩm của cửa hàng Biore Official Store trên Shopee.vn. ✓ Chất lượng cao, uy  tín, giá tốt  ✓ Chính hãng ✓ Giao hàng toàn quốc",4.927829,121,57487,99,TP. Hồ Chí Minh
0,kao.official.store,158660528,1632542154,VN,123,73,12780,"Mua online sản phẩm của cửa hàng Biore Official Store trên Shopee.vn. ✓ Chất lượng cao, uy  tín, giá tốt  ✓ Chính hãng ✓ Giao hàng toàn quốc",4.927829,121,57487,99,TP. Hồ Chí Minh
0,blackrouge_officialstore,182549544,1632542505,VN,179,67,14085,"Khi làm đẹp trở thành một thói quen hằng ngày giữa nhịp sống hối hả, phụ nữ cần những sản phẩm tiện dụng, mang nhiều chức năng, có thể sử dụng linh hoạt và tiết kiệm thời gian. Black Rouge ra đời nhằm đáp ứng nhu cầu đó.

Black Rouge là nàng công chúa được chào đời vào năm 2016 tại Incheon - thành phố đông dân thứ 3 Hàn Quốc. Đây cũng là một trong những nhà máy khổng lồ chuyên sản xuất mỹ phẩm cho các hãng nổi tiếng.

 ",4.922807,25,300088,94,TP. Hồ Chí Minh
0,blooming_officialstore,240212849,1632547685,VN,34,7,5493,"Mỹ phẩm Hàn Quốc chính hãng - Đảm bảo chất lượng - An tâm về giá
Blooming Cosmetics là cửa hàng chuyên cung cấp các sản phẩm mỹ phẩm Hàn chính hãng, là đại lý phân phối chính hãng của nhiều thương hiệu khác nhau.
Cam kết chỉ bán hàng chính hãng - Phát hiện hàng FAKE ( hàng giả / hàng nhái ) hoàn tiền 300%.
**Store: 90 Vũ Tông Phan Phường An Phú Quận 2
**Fanpage: 𝐡𝐭𝐭𝐩𝐬://𝐰𝐰𝐰.𝐟𝐚𝐜𝐞𝐛𝐨𝐨𝐤.𝐜𝐨𝐦/𝐛𝐥𝐨𝐨𝐦𝐢𝐧𝐠𝐜𝐨𝐬𝐦𝐞𝐭𝐢𝐜𝐬
**Hotline: (zalo sỉ & lẻ): 𝟎𝟗𝟎𝟑 𝟑𝟏𝟐 𝟏𝟐𝟗
",4.960839,137,13551,96,TP. Hồ Chí Minh
0,bnbgofficial,145260133,1632548412,VN,93,44,11317,"BNBG tự hào là thương hiệu mặt nạ đình đám và bán chạy nhất tại VN năm 2018
Năm 2018 có 36 triệu mặt nạ được bán ra, tương đương cứ 1s là có một mặt nạ đến tay người tiêu dùng
Với sứ mệnh mang đến vẻ đẹp cho phụ nữ VN, BNBG rất vui vì bạn giúp chúng tôi làm được điều đó",4.946824,84,34033,95,TP. Hồ Chí Minh
0,brands.officialstore,295384841,1630984786,VN,17,7,1736,,4.943226,49,65230,98,TP. Hồ Chí Minh
0,caryn_officialstore,272010608,1632539256,VN,9,5,688,,4.93465,26,3500,100,TP. Hồ Chí Minh
0,caryophyofficialstore,219269566,1632546009,VN,60,18,5629,"CARYOPHY là thương hiệu mỹ phẩm chăm sóc da đến từ Hàn Quốc. Cùng bảng thành phần chiết xuất 100% từ thiên nhiên, mang đến cho người tiêu dùng trải nghiệm làm đẹp an toàn với thông điệp ""vẻ đẹp kiến tạo từ thiên nhiên"".
Thương hiệu CARYOPHY đã có mặt chính thức tại thị trường Việt Nam từ tháng 08/2018. Sản phẩm đã qua vòng kiểm tra nghiêm ngặt và được cấp giấy kiểm định, chứng nhận từ Sở Y Tế hoàn toàn an toàn cho người sử dụng.",4.93866,20,29655,94,TP. Hồ Chí Minh
0,cathydollvn,169881068,1631010221,VN,10,1,871,"[Gian Hàng Chính Hãng Cathy Doll ] 

100% Sản phẩm chính hãng - Cam Kết Đảm Bảo Tính Xác Thực

Xin lưu ý đây là gian hàng chính hàng Cathy Doll được bán trên Shopee. Cathy Doll sẽ không có trách nhiệm bảo đảm tính xác thực, chất lượng, độ an toàn khi xử dụng bất kỳ sản phẩm nào được mua từ những nhà bán hàng lẻ trực tuyến không đăng ký chính hàng trên Shopee.

Khách hàng và những người thân của bạn xứng đáng trải nghiệm những sản phẩm uy tín với giá ưu đãi đến từ gian hàng chính hãng Cathy Doll.",4.940571,51,8081,85,TP. Hồ Chí Minh
0,cellfusioncvn,151890619,1632546491,VN,102,34,7585,"Từ tháng 9-2017, Công ty Success Together vinh dự trở thành nhà phân phối độc quyền và chính thức thương hiệu Dược mỹ phẩm Cell Fusion C xuất xứ từ Hàn Quốc. Sản phẩm đã được công nhận bởi chuyên gia da liễu tại 42 quốc gia, hơn 4.000 bệnh viện ở Hàn Quốc và hơn 18.000 bệnh viện thẩm mỹ trên thế giới tin dùng. 
Nhằm mang lại hiệu quả tốt nhất cho khách hàng sử dụng DMP Cell Fusion C, chúng tôi luôn đảm bảo chế độ hỗ trợ tư vấn và đồng hành cùng khách hàng trước, trong và sau khi sử dụng sản phẩm",4.921635,36,67011,92,TP. Hồ Chí Minh
0,cenotaofficial,211681391,1632545839,VN,786,256,43383,"Cénota là thương hiệu được kết hợp sản xuất giữa công ty Romessence Perfume (Pháp) và Công ty Sản xuất mỹ phẩm Vincos Việt Nam, chính thức có mặt trên thị trường vào 17/12/2017.
Dù là thương hiệu mới, ra mắt chưa lâu, song với chất lượng hoàn mỹ trong từng sản phẩm, Cénota nhanh chóng chinh phục được lượng khách hàng đông đảo, khẳng định được vị thế của mình trên thị trường.
",4.901954,119,161051,98,Hà Nội
0,cezanne_officialstore,12701298,1631888048,VN,89,58,1384,"Cezanne là thương hiệu mỹ phẩm uy tín hàng đầu Nhật Bản với lịch sử hơn 50 năm phát triển. 
Cửa hàng phân phối chính thức Cezanne tại Vietnam ra mắt vào tháng 10/2014 và hiện nay đã có mặt tại Shopee Vietnam.Hãy truy cập:
Website: cezanne.vn
Facebook: www.facebook.com/cezannevietnam
Hotline: 0904592558 để biết thêm thông tin chi tiết các bạn nhé!",4.646746,59,6618,98,Hà Nội
0,chateaurouge_officialstore,149531155,1632533468,VN,27,7,949,"LABORATOIRE CHÂTEAU ROUGE – Công ty dược phẩm da liễu độc đáo nhất trong ngành dược tại Pháp.
Thương hiệu được thành lập vào năm 1988 bởi hai Dược sỹ đến từ Khu vực Chateau Rouge (Paris) đó là
Mr. Christine Chauville (Tiến sĩ học ngành Dược) và là cựu Giám đốc Marketing của các Thương hiệu Dược
Mỹ phẩm tại Pháp và Mr.Damien Depreux – chuyên gia phân phối dược Mỹ phẩm toàn cầu.",4.846949,74,4874,32,TP. Hồ Chí Minh
0,christianlenart_officialstore,10014893,1632548945,VN,108,40,9409,"Thương hiệu Christian Lenart mang tên nhà sinh vật học đầy tài năng những năm đầu của thế kỷ XX.  Kế thừa sự thông minh và sáng tạo từ cha mình, vốn là một chuyên gia nổi tiếng trong ngành chiết xuất của nước Pháp thời bấy giờ. 
Cùng với sự hăng say lao động và tình yêu thiên nhiên của mình, Christian Lenart đã không ngừng tìm tòi, nghiên cứu để cho ra đời những học thuyết đáng tin cậy về những tác động của yếu tố tự nhiên đến việc chăm sóc sức khỏe cũng như làm đẹp cho con người. 
",4.927702,111,46563,79,TP. Hồ Chí Minh
0,chucosvn.official,214612417,1632487613,VN,10,3,532,"Chăm sóc da là chăm sóc sức khỏe. Tử tế với làn da, chăm da một cách khoa học chính là chìa khóa chinh phục vẻ đẹp làn da không tuổi!
Đồng hành cùng phái đẹp nâng niu làn da không tuổi Chucos hiểu rằng chăm sóc da đã khó, tìm được sản phẩm, quy trình chăm sóc da phù hợp lại càng khó hơn. Thấu hiểu “ngôn ngữ của từng làn da”, Chucos ra đời với sứ mệnh mang đến giải pháp chăm sóc da toàn diện và khoa học, giúp Nàng lưu giữ tuổi xuân – tái tạo làn da khỏe đẹp từ sâu bên trong.",4.916201,21,4461,92,TP. Hồ Chí Minh
0,scc_officialstore,21079588,1632548509,VN,672,236,48739,"Nước hoa nữ Cindy, ra mắt lần đầu tiên vào năm 1994, với mùi hương quyến rũ, nhẹ nhàng đã lấy lòng và chinh phục người tiêu dùng trong hơn 20 năm qua. 
- Được sản xuất và phân phối chính hãng bởi Sai Gon Cosmetics Corporation (SCC)
- Đảm bảo 100% nước hoa chính hãng. 
- Lưu hương từ 6 - 8 tiếng tùy theo hoàn cảnh sử dụng
- Follow shop để săn deal hot và quà tặng hấp dẫn hàng tháng.
*** Hotline 1800545497
*** Website http://nuochoacindy.com",4.921696,187,96083,99,TP. Hồ Chí Minh
0,citycolor_officialstore,100493409,1631938259,VN,15,8,238,"City Color là thương hiệu của Mỹ được thành lập vào năm 2013. City Color sản xuất nhiều dòng sản phẩm make-up chuyên nghiệp phù hợp mọi loại da, chất lượng tốt mà giá cả rất cạnh tranh, màu sắc đa dạng, phong phú. Các sản phẩm của City Color luôn nhận được đánh giá tích cực từ phía người tiêu dùng.",4.673077,87,1712,25,TP. Hồ Chí Minh
0,ckeyin.vn,80175606,1632548134,VN,1565,711,51992,"Chào mừng đến trung tâm CkeyiN chính thức!
CkeyiN được thành lập vào năm 2005, chúng tôi tập trung vào nghiên cứu, phát triển và sản xuất công cụ làm đẹp tại nhà/làm tóc/chăm sóc cá nhân.
CkeyiN đã tiếp tục đạt được mục tiêu của công ty ""chất lượng đầu tiên, khách hàng đầu tiên"", kinh doanh toàn cầu.
CkeyiN không ngừng cố gắng làm cho vẻ đẹp độc đáo của bạn tỏa sáng.

Hỗ trợ thanh toán giao hàng
Kiểm tra chất lượng trước khi vận chuyển
Shopee sẽ đảm bảo an toàn cho các khoản thanh toán của bạn",4.836175,559,120760,91,Quốc Tế
0,johnson_johnson_official,78546729,1632546151,VN,1280,808,120280,"Johnson & Johnson - Gian hàng chính thức trên Shopee
Cung cấp các sản phẩm của Johnson & Johnson được nhập khẩu và phân phối chính hãng từ các thương hiệu được ưa chuộng: Johnson's Baby, Listerine, Clean & Clear, Carefree, Band-Aid, Modess, OGX 

",4.930929,134,218846,92,TP. Hồ Chí Minh
0,unilevervn_beauty,111138057,1632549107,VN,8756,5227,700214,,4.921941,510,828386,99,TP. Hồ Chí Minh
0,unilevervn_beauty,111138057,1632549107,VN,8756,5227,700214,,4.921941,510,828386,99,TP. Hồ Chí Minh
0,clubclio_officialstore,83697534,1632543374,VN,50,23,3509,"CLUB CLIO – THƯƠNG HIỆU MỸ PHẨM THỜI THƯỢNG NHẤT xứ sở Kim Chi với 5 thành viên có khả năng làm “cuồng say” tín đồ yêu làm đẹp gồm:
1. Clio Professional – trang điểm chuyên nghiệp, sản phẩm dễ sử dụng,đa dạng nhưng hiệu suất tuyệt vời.
2. Peripera - dành cho các cô gái hợp thời, năng động, thiết kế siêu yêu.
3. Goodal – chăm sóc da tự nhiên 
4. Healing Bird – chăm sóc cơ thể với các sản phẩm không chứa sillicon và mang hương hoa.
5. Dermatory – mỹ phẩm từ thiên nhiên lành tính và an toàn",4.91608,359,157683,88,TP. Hồ Chí Minh
0,cnplaboratory_officialstore,188386309,1632530223,VN,10,9,2784,"CNP Laboratory là một trong những thương hiệu dược mỹ phẩm dẫn đầu tại Hàn Quốc nhận được vô số các giải thưởng danh giá cũng như được người tiêu dùng công nhận.
Vượt ngoài lãnh thổ Hàn Quốc, CNP Laboratory đang được yêu thích tại: Hong Kong, Singapore, Thái Lan, Malaysia.
Mỗi sản phẩm của CNP Laboratory ra đời đều dựa trên hệ thống nghiên cứu và sản xuất vô cùng nghiêm ngặt tuân thủ ""nguyên tắc 5 không"": Không màu nhân tạo, Không hương liệu, Không paraben, Không dầu khoáng, Không benzophenone.",4.965255,72,104301,100,TP. Hồ Chí Minh
0,cocayhoala,24191239,1632548388,VN,96,50,11917,"Cỏ cây hoa lá - Sản xuất và phân phối các sản phẩm mỹ phẩm 100% thiên nhiên được trồng và chăm sóc trên chính mảnh đất Việt Nam với mong muốn được đồng hành cùng khách hàng trong quá trình chăm sóc sức khỏe sắc đẹp.

🏡 Địa chỉ: 286 Nguyễn Xiển,Tân Triều, Thanh Trì, Hà Nội
☎️ Hotline: 0888813663
🅿️ Fanpage: https://bit.ly/3aL0mFP

❣️Cảm ơn các anh/chị đã ghé thăm và ủng hộ !!!",4.944333,43,33477,94,Hà Nội
0,comem_homelab,134371556,1632548779,VN,375,69,50788,"Cỏ Mềm là thương hiệu Mỹ phẩm Thiên nhiên hàng đầu Việt Nam với giá trị cốt lõi là “Lành & Thật” - sản xuất mỹ phẩm an toàn chăm sóc cho gia đình và lan toả giá trị sống tử tế, chân thành, yêu thương đến cộng đồng.
➡ Tư vấn và phản hồi miễn phí tại tổng đài Cỏ Mềm: 1800.646.890",4.952197,104,204866,98,Hà Nội
0,cobote_officialstore,52926689,1632546789,VN,29,5,3945,"Coboté mang ý nghĩa “Vẻ Đẹp Từ Dừa”. Là loại nguyên liệu tự nhiên có giá trị chăm dưỡng tuyệt vời, dừa là lựa chọn số 1 và được sử dụng trong hàng triệu sản phẩm chăm sóc và làm đẹp trên thế giới. Với Coboté, dừa còn trở nên đặc biệt hơn khi là “nguồn cảm hứng bất tận” cho sự đam mê và tinh thần sáng tạo không ngừng nhằm tạo nên các sản phẩm chăm dưỡng thiên nhiên ưu việt dành cho phụ nữ.",4.956013,32,12455,52,TP. Hồ Chí Minh
0,cocobeauty_officialstore,8778931,1632548109,VN,1335,449,120209,"Chào mừng bạn ghé thăm gian hàng của Mỹ Phẩm CoCo's beauty Official tại Shopee. Đừng quên follow shop để cập nhập những thông tin giảm giá mới nhất nhé. 

Tất cả mặt hàng có mặt tại shopee mall: Mỹ Phẩm CoCo's beauty Official đều là sản phẩm chính hãng, được nhãn hiệu bảo hộ và ủy quyền tại Việt Nam.

LƯU Ý: KHÔNG THAY ĐỔI THÔNG TIN ĐƠN HÀNG QUA GHI CHÚ VÀ TIN NHẮN! XIN CẢM ƠN!",4.935694,666,186783,100,TP. Hồ Chí Minh
0,cococherrymocan,33340014,1632547223,VN,72,14,2867,"Cocoherry Việt Nam là thương hiệu mỹ phẩm ra đời từ năm 2014 với niềm đam mê tạo ra các sản phẩm Mỹ Phẩm có nguồn gốc thiên nhiên của các Dược Sĩ tốt nghiệp ĐH Dược Hà Nội. Cococherry Mộc An đặt mục tiêu phát triển theo hướng thân thiện với môi trường, đảm bảo phát triển bền vững và  luôn hướng đến mục tiêu bảo vệ sức khỏe của cộng đồng.
https://www.facebook.com/CococherryMocAn/
http://myphammocan.vn/
#mỹphẩmthiênnhiên #mỹphẩmantoàn #mỹphẩmchobàbầu #mỹphẩmhữucơ #mỹphẩmtốt",4.884123,69,5565,87,Hà Nội
